CBO2002,Scholarity,contract_hours,age,avg_salary,min_salary,gender,employment_time
241040,9,40,65,4733.84,8.69,1,11.8
241005,9,40,48,1769.29,3.24,1,9.9
241040,9,40,31,5652.26,10.38,1,11.9
241040,9,40,49,2775.13,5.09,1,11.9
241040,9,40,42,3834.56,7.03,1,6.9
241005,9,28,37,1690,3.12,1,40.9
241040,9,40,25,4383.43,8.05,1,11.9
241040,9,40,43,4233.98,7.77,1,10.9
241040,9,40,41,8738.76,16.04,1,34.9
241040,9,40,26,5048.62,9.26,1,4.4
241040,9,40,32,21835.05,40.12,1,11.9
241005,9,20,52,4450.48,8.17,1,175.5
241040,9,40,36,7173.66,13.17,1,35.8
241005,9,40,30,2744.77,5.03,1,32.9
241040,9,40,45,3441.24,6.3,1,3.2
241005,9,40,24,3515.19,6.45,1,10.9
241005,9,20,48,3846.57,7.05,1,89.9
241005,9,20,23,2267.62,4.16,1,1.9
241005,9,44,44,4317.99,7.92,1,4.6
241005,9,20,43,2728.95,5,1,119.7
241005,9,20,51,10352.02,19.01,1,114.9
241040,9,40,58,6816.82,12.52,1,35.7
241005,9,44,61,3939.41,7.23,1,372.4
241005,9,22,42,2303.96,4.23,1,100.9
241035,9,44,76,6522.85,11.98,1,585.9
241040,9,20,36,5261.32,9.66,1,101.2
241040,9,20,35,5488.51,10.08,1,100.9
241005,9,44,42,3565.99,6.54,1,264.6
241020,9,27,38,3001.67,5.5,1,92.5
241005,9,40,51,6824.09,12.53,1,270.9
241040,9,40,32,7428.67,13.64,1,50.2
241005,9,40,31,5248.78,9.63,1,34.9
241005,9,32,62,2913.87,5.34,1,35.7
241005,9,40,51,5969.83,10.96,1,295.9
241005,9,20,46,4615.47,8.47,1,120.1
241005,9,40,42,4176.01,7.66,1,34.9
241005,9,40,33,5482.79,10.06,1,43.7
241005,9,40,30,5184.65,9.52,1,19.8
241005,9,40,62,1788.99,3.28,1,227.8
241005,9,40,66,9030.03,16.59,1,402.7
241005,9,44,46,3537.98,6.5,1,98.9
241005,9,24,63,3376.36,6.2,1,54.9
241005,9,40,31,3038.06,5.56,1,6.1
241005,9,40,54,12534.73,23.02,1,326.9
241005,9,44,34,2397.04,4.4,1,42.9
241005,9,35,35,4946.23,9.08,1,12.8
241005,9,44,32,2370.97,4.34,1,35.9
241010,9,20,33,1677.52,3.08,1,47.7
241005,9,20,29,4070.86,7.48,1,32.7
241040,9,44,30,1547.8,2.83,1,7.7
241005,9,44,33,1918.92,3.52,1,50.9
241005,9,10,38,1700,3.11,1,7.4
241010,9,44,30,1961.43,3.59,1,5.5
241005,9,35,40,4488.04,8.23,1,9.9
241005,9,40,54,6057.5,11.12,1,227.8
241005,9,35,31,4454.9,8.18,1,51.4
241005,9,40,59,11062.79,20.32,1,211.9
241005,9,44,35,14099.95,25.9,1,115
241005,9,44,27,3846.82,7.05,1,8.9
241005,9,44,29,9274.2,17.02,1,23.8
241005,9,44,36,13946.34,25.61,1,54.9
241040,9,22,42,2434.22,4.46,1,76.2
241005,9,44,40,3616.23,6.63,1,35.9
241005,9,44,41,5111.97,9.41,1,25.4
241005,9,44,28,13318.64,24.45,1,52.9
241005,9,44,30,5007.74,9.19,1,35.1
241005,9,44,30,1685.64,3.09,1,35.8
241005,9,44,40,14872.8,27.32,1,88.4
241005,9,44,32,13436.78,24.68,1,76.8
241005,9,44,34,3392,6.22,1,35.9
241005,9,20,52,3397.76,6.23,1,5.9
241005,9,44,31,2071.44,3.79,1,4.7
241005,9,44,31,13796.8,25.34,1,75.9
241005,9,40,45,4856.93,8.92,1,159.1
241005,9,40,63,2044.97,3.75,1,16.8
241005,9,44,35,14478.74,26.59,1,54.9
241005,9,20,38,1190.93,2.18,1,6.1
241040,9,44,29,4183.27,7.68,1,16.3
241005,9,44,34,1565.01,2.87,1,4.4
241005,9,44,40,9371.26,17.2,1,16.8
241005,9,20,36,3426.22,6.29,1,23.5
241005,9,20,34,2726.87,5,1,23.5
241005,9,44,31,9295.32,17.06,1,26.8
241005,9,44,39,12996.82,23.86,1,54.9
241005,9,44,34,13256.12,24.34,1,55.4
241040,9,44,30,2519.77,4.62,1,12.4
241040,9,35,31,4265.75,7.83,1,126.1
241040,9,40,51,3349.2,6.15,1,35.9
241005,9,32,36,2182.75,4,1,117.6
241005,9,20,38,2557.73,4.69,1,35.9
241040,9,44,31,3832.55,7.03,1,35.9
241040,9,20,49,3414.99,6.26,1,59.7
241040,9,44,37,4929.63,9.05,1,35.9
241005,9,44,33,2519.89,4.62,1,124.3
241005,9,44,30,2460.29,4.51,1,8.6
241005,9,40,25,3910.57,7.18,1,16.9
241005,9,44,37,2159.59,3.95,1,7.9
241040,9,40,34,3403.53,6.25,1,17
241040,9,35,50,3905.74,7.17,1,13.9
241005,9,44,33,5828.97,10.69,1,5.4
241005,9,40,31,1943.68,3.56,1,21.2
241040,9,40,35,3388.06,6.22,1,13.4
241005,9,40,35,2493.4,4.57,1,55.3
241040,9,35,30,3905.74,7.17,1,15.9
241005,9,20,39,3585.27,6.58,1,35.9
241040,9,40,50,3434.47,6.3,1,83.8
241020,9,20,49,2965.58,5.44,1,35.9
241005,9,22,33,2681.32,4.92,1,45.4
241005,9,20,45,3170.99,5.82,1,272.9
241005,9,20,36,2274.4,4.17,1,34.9
241040,9,40,35,3603.09,6.61,1,21.9
241040,9,44,50,1267.55,2.32,1,82.7
241005,9,20,32,3244.26,5.95,1,45.3
241005,9,40,41,1745.39,3.2,1,35.8
241005,9,20,32,4000.9,7.34,1,22.9
241005,9,40,44,6885.43,12.64,1,226.9
241005,9,44,42,2865.59,5.26,1,35.8
241010,9,44,32,3402.22,6.24,1,123.9
241005,9,36,48,3008.19,5.52,1,32.7
241005,9,44,51,3427.48,6.28,1,0.5
241005,9,44,27,4889.56,8.96,1,5.2
241005,9,44,27,4709.88,8.64,1,22.8
241005,9,36,50,5774.52,10.6,1,275.9
241040,9,30,27,4737.41,8.69,1,20.9
241005,9,44,51,3898.81,7.16,1,29.9
241005,9,40,50,12910.04,23.72,1,222.7
241005,9,40,49,15620.82,28.71,1,204.4
241005,9,40,48,19187.08,35.25,1,253.6
241005,9,40,51,9595.6,17.63,1,353.7
241005,9,40,50,14239.14,26.16,1,335.1
241005,9,40,47,9907.02,18.2,1,225.2
241005,9,40,45,9936.18,18.25,1,156.2
241005,9,40,45,14298.5,26.27,1,179.2
241005,9,40,48,10753.87,19.76,1,253.1
241005,9,40,60,26116.37,48.36,1,481.9
241005,9,40,58,9871.67,18.14,1,223.3
241005,9,40,47,7593.75,13.95,1,64.9
241005,9,40,43,9681.61,17.78,1,156.2
241005,9,40,44,16103.57,29.59,1,253.6
241005,9,40,47,8450.83,15.52,1,213.9
241005,9,40,58,9650.38,17.73,1,210.9
241005,9,40,36,14265.54,26.2,1,156.2
241005,9,40,39,8678.41,15.94,1,156.2
241005,9,40,46,4892.41,8.98,1,89.3
241005,9,40,42,10741.26,19.73,1,273.8
241005,9,40,37,6901.23,12.67,1,17.9
241005,9,40,38,11292.86,20.75,1,119.4
241005,9,40,45,15449.17,28.38,1,253.6
241005,9,40,37,8784.3,16.14,1,112.1
241005,9,40,40,8566.23,15.74,1,156.2
241005,9,40,64,8827.93,16.21,1,213.2
241005,9,40,53,8085.71,14.85,1,112.5
241005,9,40,53,6710.36,12.32,1,41.9
241005,9,40,39,10839.35,19.91,1,64.9
241005,9,40,39,9936.18,18.25,1,156.2
241005,9,40,53,15981.28,29.36,1,308.9
241005,9,40,48,11155.96,20.49,1,119.4
241005,9,40,46,14178.39,26.05,1,225.2
241005,9,40,37,7787.96,14.31,1,57.6
241005,9,40,44,7231.39,13.28,1,17.9
241005,9,40,54,7882.67,14.48,1,64.9
241005,9,40,52,10904.98,20.03,1,353.5
241005,9,40,38,27199.31,49.97,1,41.9
241005,9,40,35,7549.29,13.86,1,64.9
241005,9,40,34,7096.59,13.03,1,17.9
241005,9,40,34,7715.49,14.17,1,57.6
241005,9,40,43,10325.92,18.97,1,111.7
241005,9,40,37,7096.59,13.03,1,17.9
241005,9,40,29,7096.59,13.03,1,17.9
241005,9,40,31,9007.14,16.54,1,64.9
241005,9,40,33,10628.16,19.52,1,64.9
241005,9,40,32,7199.72,13.22,1,17.9
241005,9,40,37,11138.14,20.46,1,57.6
241005,9,40,33,7531.53,13.83,1,64.9
241005,9,40,32,6903.33,12.68,1,64.9
241005,9,40,38,8093,14.87,1,112.1
241005,9,40,32,7135.71,13.1,1,17.9
241005,9,40,33,7260.92,13.33,1,41.9
241005,9,40,29,7191.25,13.2,1,17.9
241005,9,40,28,6552.18,12.03,1,17.9
241005,9,40,51,13123.7,24.11,1,254.2
241005,9,40,32,7096.59,13.03,1,17.9
241005,9,40,32,7676.36,14.1,1,17.9
241005,9,40,31,7779.04,14.29,1,64.9
241005,9,40,39,8072.65,14.83,1,111.7
241005,9,40,33,9944.13,18.27,1,64.9
241005,9,40,35,7266.35,13.34,1,17.9
241005,9,40,50,11103.16,20.4,1,366.9
241005,9,44,25,2892.65,5.3,1,26.9
241005,9,44,48,15501.01,28.47,1,221.5
241010,9,44,45,14699.34,27,1,257.9
241040,9,44,39,7127.79,13.09,1,202.3
241040,9,44,58,2085.55,3.82,1,34.9
241040,9,44,25,2134.2,3.91,1,16.9
241040,9,20,46,9548.87,17.54,1,317.9
241040,9,35,48,2334.16,4.28,1,22.9
241040,9,20,31,3746.26,6.87,1,34.9
241005,9,44,35,1153.41,2.11,1,23.9
241005,9,40,37,4282.15,7.85,1,4.9
241005,9,20,33,3051.82,5.6,1,34.9
241040,9,20,51,2202.81,4.04,1,23.8
241005,9,44,47,7985.9,14.67,1,310.9
241005,9,44,24,5026.83,9.22,1,10.9
241005,9,40,36,6049.43,11.11,1,138.3
241005,9,42,38,4102.01,7.51,1,4.9
241005,9,40,37,4282.15,7.85,1,4.9
241005,9,44,29,3000.4,5.5,1,3.8
241005,9,44,65,1625.14,2.98,1,123.9
241005,9,44,44,1625.14,2.98,1,40.9
241005,9,40,34,2442.56,4.48,1,20.9
241005,9,40,64,14000.02,25.72,1,353.9
241005,9,40,58,9653.23,17.73,1,68.8
241035,9,24,51,2380.01,4.36,1,116.5
241005,9,30,43,4392.1,8.06,1,35.9
241005,9,44,54,11231.48,20.63,1,379.9
241040,9,40,32,4485.89,8.24,1,19.5
241005,9,40,51,14039.3,25.79,1,358.9
241040,9,44,26,2798.19,5.13,1,22.9
241005,9,20,47,2964.76,5.44,1,33.7
241005,9,24,48,2516.51,4.62,1,35.9
241005,9,24,35,4641.04,8.52,1,11.3
241005,9,40,47,19110.09,35.11,1,352.9
241005,9,40,48,16146.91,29.67,1,352.5
241005,9,40,53,21379.87,39.3,1,352.5
241005,9,40,53,9582.92,17.6,1,352.9
241005,9,40,46,15928.27,29.26,1,330.5
241005,9,40,44,26859.19,49.37,1,320.9
241020,9,20,50,2241.57,4.11,1,83.9
241005,9,40,48,9831.9,18.06,1,345.7
241005,9,40,30,3701.38,6.79,1,110.9
241040,9,40,41,5209.79,9.55,1,10.9
241040,9,36,61,7122.79,13.08,1,35.8
241040,9,40,31,4048.68,7.43,1,35.8
241020,9,15,28,4091.55,7.51,1,11.9
241040,9,40,42,2401.21,4.4,1,77.9
241040,9,4,37,3143.14,5.77,1,11.9
241005,9,44,41,2304.54,4.22,1,20.6
241005,9,44,33,3598.3,6.6,1,11.5
241040,9,36,32,7285.01,13.36,1,8.9
241005,9,40,63,25923.22,47.64,1,429.1
241005,9,40,59,22953.29,42.19,1,435.6
241005,9,40,57,20551.62,37.76,1,352.5
241005,9,20,31,3581.56,6.57,1,35.4
241005,9,20,32,3596.67,6.6,1,23.6
241040,9,2,30,1757.78,3.22,1,25.9
241040,9,30,44,7882.16,14.48,1,11.6
241040,9,30,38,6404.93,11.76,1,112.9
241040,9,36,29,8425.39,15.45,1,9.9
241005,9,40,57,25923.22,47.64,1,411.1
241005,9,40,48,15139.24,27.82,1,320.9
241005,9,40,58,16152.24,29.68,1,352.4
241005,9,40,62,22665.61,41.66,1,456.6
241040,9,40,60,3936.96,7.22,1,409.9
241040,9,40,63,8947.86,16.43,1,211.9
241005,9,40,51,8537.59,15.68,1,402.1
241005,9,40,63,22108,40.62,1,400.6
241005,9,40,51,23186.28,42.61,1,322.9
241005,9,40,66,11657.2,21.41,1,226.4
241005,9,40,51,12111.31,22.25,1,344.9
241005,9,40,49,11880.2,21.83,1,352.9
241005,9,40,51,18549.24,34.08,1,358.9
241005,9,40,55,11338.37,20.83,1,388.5
241005,9,40,48,24774.95,45.53,1,363.9
241005,9,40,49,19953.01,36.66,1,328.9
241005,9,40,49,12838.9,23.59,1,363.9
241005,9,40,51,16380.43,30.1,1,361.9
241005,9,40,43,10056.15,18.48,1,306.9
241005,9,44,50,24544.27,45.1,1,154.9
241040,9,36,69,9076.16,16.67,1,34.9
241005,9,40,50,14839.32,27.26,1,321.6
241005,9,40,52,16169.59,29.71,1,353.9
241005,9,40,47,19917.95,36.6,1,306.6
241005,9,30,34,2154.99,3.95,1,10.2
241005,9,24,32,4698.71,8.62,1,67.9
241020,9,22,36,4420.61,8.11,1,97.9
241040,9,40,51,5190.68,9.53,1,28.9
241040,9,44,61,4415.68,8.11,1,383.9
241040,9,44,26,1850,3.38,1,47.8
241005,9,30,50,5587.29,10.26,1,221.9
241010,9,44,43,4423.82,8.12,1,71.8
241005,9,44,33,4774.87,8.76,1,25.3
241005,9,44,34,2301.5,4.22,1,25.2
241005,9,40,32,3455.62,6.33,1,9.2
241005,9,40,32,6835.1,12.55,1,129.9
241010,9,44,68,5575.73,10.24,1,94.9
241035,9,44,47,10047.83,18.45,1,323.4
241040,9,44,37,15162.37,27.85,1,258.9
241040,9,40,47,4763.84,8.73,1,10.4
241005,9,36,33,4351.13,7.99,1,11.9
241040,9,15,54,3187.17,5.84,1,186.9
241040,9,44,35,4000,7.33,1,5.1
241005,9,40,60,10810.16,19.83,1,437.9
241040,9,40,32,5088.34,9.32,1,9.9
241040,9,44,49,6115.18,11.22,1,11.9
241005,9,24,60,5734.58,10.52,1,146.5
241020,9,42,41,6950.94,12.76,1,55.9
241040,9,40,30,2598.42,4.76,1,10.4
241005,9,40,53,14491.36,26.62,1,392.4
241005,9,10,60,905.76,1.66,1,33.7
241005,9,44,36,691.97,1.26,1,91.8
241010,9,44,30,3386.52,6.21,1,102.9
241005,9,22,40,3866.23,7.09,1,67.9
241005,9,24,26,1600.95,2.93,1,12.9
241005,9,20,64,2874.28,5.27,1,210.9
241040,9,40,42,3078.52,5.64,1,9.5
241040,9,30,36,4181.96,7.68,1,35.8
241040,9,20,41,3207.03,5.92,1,69.7
241005,9,20,49,5887.72,10.81,1,105.9
241005,9,40,30,5200.73,9.54,1,2.3
241005,9,40,76,8445.32,15.51,1,319.9
241005,9,40,33,5436.99,9.98,1,19.8
241005,9,40,34,5139.41,9.44,1,20.2
241005,9,40,32,4068.77,7.47,1,17.5
241005,9,40,37,3679.29,6.75,1,4.9
241005,9,30,41,7759.93,14.25,1,92.3
241005,9,44,34,5161.95,9.48,1,157.9
241010,9,20,59,1333.5,2.44,1,160.9
241005,9,40,67,7733.37,14.2,1,435
241005,9,35,32,20132.47,36.98,1,83.3
241005,9,44,31,7339.4,13.48,1,108.9
241005,9,35,38,21198.48,38.94,1,113.6
241005,9,44,31,5212.71,9.57,1,52.3
241005,9,40,50,6973.33,12.81,1,329.2
241005,9,44,47,28660.63,52.66,1,284.8
241005,9,20,35,1644.35,3.01,1,17.9
241005,9,40,44,5290.9,9.7,1,323.8
241040,9,44,45,3087.18,5.66,1,14.9
241005,9,40,38,6011.91,11.04,1,11.9
241005,9,40,33,4563.2,8.38,1,20.5
241005,9,40,34,5033.2,9.24,1,20.5
241005,9,40,28,4537.2,8.33,1,19.9
241005,9,40,30,5300.09,9.73,1,20.4
241040,9,40,30,5142.1,9.43,1,10.4
241005,9,20,49,2236.66,4.11,1,220.9
241010,9,44,34,5433.84,9.98,1,77.1
241005,9,20,49,2795.83,5.13,1,220.9
241040,9,36,27,1611.44,2.95,1,15.3
241005,9,40,29,2718.39,4.99,1,28.9
241005,9,40,30,3354.66,6.16,1,41.3
241005,9,44,50,9184.12,16.87,1,137.9
241005,9,20,36,2728.39,5,1,22.9
241005,9,20,60,15742.36,28.92,1,378.9
241005,9,20,33,3089.09,5.67,1,19.2
241005,9,24,27,3158.25,5.79,1,8.9
241010,9,44,43,2915.2,5.35,1,82.9
241010,9,44,38,7509.91,13.78,1,18.3
241010,9,10,53,2521.32,4.62,1,118.8
241005,9,44,48,559.56,1.02,1,129.9
241010,9,44,32,2504.54,4.59,1,120.9
241005,9,40,43,7746.1,14.22,1,66.9
241005,9,40,43,15710.1,28.86,1,152.9
241005,9,40,32,3950.42,7.24,1,10.9
241005,9,44,43,6378.64,11.71,1,172.9
241040,9,44,50,3734.12,6.86,1,80.5
241040,9,44,48,4081.14,7.49,1,154.7
241040,9,22,41,4956.9,9.1,1,201.4
241040,9,44,47,7931.29,14.56,1,196.2
241040,9,44,33,7587.64,13.94,1,128.7
241005,9,44,53,3670.19,6.74,1,45.9
241040,9,44,61,7930.07,14.56,1,20.9
241040,9,22,51,4741.11,8.71,1,178.9
241005,9,44,24,3331.72,6.11,1,2.9
241005,9,44,31,7784.49,14.29,1,102.2
241005,9,44,77,9119.45,16.75,1,561.9
241040,9,44,31,1596.19,2.92,1,8.8
241010,9,44,38,6016.02,11.04,1,13.9
241005,9,44,28,4578.04,8.4,1,42.2
241005,9,44,36,4957.98,9.1,1,102.4
241005,9,44,35,4258.84,7.82,1,61.8
241040,9,44,79,13929.5,25.59,1,16.9
241040,9,44,47,9134.28,16.77,1,209.6
241040,9,44,41,5665.87,10.4,1,245.5
241005,9,44,77,7231.86,13.28,1,479.9
241005,9,44,26,3374.41,6.19,1,17.8
241005,9,44,29,5822.43,10.69,1,20.9
241005,9,44,40,3263.7,5.99,1,55.7
241040,9,44,50,4977.57,9.14,1,146.6
241005,9,44,49,6472.12,11.89,1,262.9
241005,9,44,48,6272.64,11.52,1,261.9
241040,9,44,48,4392.33,8.06,1,121.9
241040,9,30,68,3973.16,7.3,1,117.9
241040,9,44,64,1020.21,1.86,1,137.9
241040,9,20,46,5103.42,9.37,1,38.2
241040,9,44,28,2691.97,4.94,1,93.9
241040,9,44,25,1252.78,2.29,1,6.9
241040,9,44,30,3466.52,6.35,1,8.9
241005,9,44,22,2896.55,5.31,1,0.9
241005,9,44,26,1811.11,3.31,1,8.6
241040,9,44,49,2170,3.98,1,12.9
241005,9,40,54,2472.79,4.53,1,35.9
241035,9,44,37,4867.27,8.93,1,19.9
241040,9,44,38,1104.33,2.02,1,21.9
241040,9,44,27,693.13,1.27,1,30.9
241010,9,44,33,1536.66,2.81,1,157.9
241035,9,44,35,1820.57,3.33,1,9.9
241005,9,44,31,3910.34,7.18,1,208.9
241040,9,40,40,3280.31,6.02,1,58.8
241005,9,40,50,2872.19,5.26,1,42.9
241005,9,22,46,4742.28,8.7,1,139.9
241005,9,20,29,2090.7,3.83,1,10.9
241040,9,44,31,8820.36,16.2,1,100.9
241040,9,44,48,3786.26,6.95,1,35.9
241005,9,44,39,2123.83,3.89,1,14.5
241040,9,44,29,3585.88,6.58,1,33.4
241005,9,44,50,772.12,1.41,1,141.9
241005,9,44,66,2117.83,3.89,1,362.9
241010,9,44,68,2858.07,5.24,1,11.9
241005,9,20,38,6921.93,12.71,1,27.9
241040,9,44,54,8641.22,15.87,1,300.9
241005,9,44,33,8327.86,15.29,1,140.9
241040,9,44,40,18398.44,33.8,1,146.1
241005,9,44,24,1695.8,3.1,1,85.2
241005,9,40,39,8175.53,15.03,1,46.3
241040,9,40,42,11887.71,21.82,1,10.7
241005,9,40,30,4076.69,7.48,1,27.9
241035,9,44,35,2822.86,5.18,1,28.9
241005,9,44,52,8608.91,15.82,1,11.9
241005,9,44,27,3681.52,6.76,1,11.9
241005,9,30,59,27648.61,50.79,1,393.6
241005,9,30,73,38541.39,70.71,1,5.4
241005,9,30,39,7798.91,14.32,1,101.4
241005,9,30,34,7383.09,13.55,1,76.4
241005,9,30,35,8528.54,15.66,1,117.1
241005,9,30,35,20773.73,38.16,1,117.1
241005,9,30,40,6402.79,11.75,1,59.5
241005,9,30,39,8711.77,16,1,117.1
241005,9,30,32,6035.89,11.08,1,51.9
241005,9,40,30,4971.14,9.12,1,17.9
241005,9,20,51,9432.5,17.32,1,142.5
241005,9,44,33,4164.43,7.64,1,21.9
241040,9,40,37,9750.54,17.91,1,108.9
241005,9,40,29,4998.47,9.17,1,22.4
241040,9,40,45,3392.89,6.22,1,10.2
241005,9,44,57,5136.05,9.43,1,95.8
241040,9,44,33,4561.17,8.37,1,18.5
241020,9,44,56,2100.83,3.85,1,11.7
241005,9,40,39,4980.06,9.13,1,5.8
241005,9,40,34,2952.29,5.41,1,34.9
241005,9,20,30,2374.43,4.35,1,11.6
241040,9,40,42,3631.83,6.67,1,35.9
241040,9,40,30,2420.39,4.44,1,33.9
241005,9,44,54,3659.64,6.72,1,25.9
241005,9,12,46,3111.23,5.71,1,118.5
241020,9,16,48,3613.04,6.63,1,73.3
241005,9,40,46,4316.71,7.92,1,71.8
241040,9,44,40,2044.31,3.74,1,11.9
241005,9,20,29,2055.54,3.76,1,9.5
241005,9,20,54,6550.76,12.03,1,213.9
241005,9,20,55,4221.9,7.75,1,35.9
241005,9,44,43,1257.91,2.3,1,30.8
241005,9,44,49,2274.65,4.17,1,82.9
241005,9,12,46,5030.42,9.23,1,93.9
241005,9,44,43,3633.36,6.67,1,191.9
241005,9,20,36,2967.33,5.45,1,92.8
241040,9,20,37,3837.51,7.05,1,79.9
241040,9,40,46,3282.73,6.02,1,35.8
241005,9,40,56,4703.33,8.63,1,35.8
241005,9,44,42,2019.08,3.7,1,83.9
241020,9,20,25,2649.32,4.86,1,4.9
241005,9,44,52,3328.12,6.11,1,82.5
241010,9,44,43,4415.1,8.1,1,33.8
241005,9,40,28,2374.83,4.35,1,78.9
241005,9,40,28,2374.83,4.35,1,54.9
241005,9,44,46,1797.05,3.3,1,31.9
241040,9,22,25,790.31,1.44,1,1.7
241005,9,44,50,3468.17,6.37,1,82.5
241005,9,44,33,1820.7,3.34,1,83.4
241005,9,44,25,2527.32,4.63,1,52.4
241005,9,44,24,1638.84,3,1,13.7
241005,9,44,23,1710.22,3.13,1,22.2
241040,9,44,39,5903.27,10.83,1,10.4
241020,9,44,31,5202.25,9.55,1,83.3
241005,9,12,27,725.92,1.32,1,2.9
241040,9,40,30,4862.09,8.93,1,11.9
241005,9,40,31,4114.88,7.55,1,11.5
241005,9,40,59,12279.05,22.56,1,317.6
241005,9,40,50,3461.01,6.35,1,10.8
241040,9,40,51,14130.22,25.96,1,23.6
241010,9,40,50,9363.2,17.2,1,169.8
241010,9,40,50,8069.6,14.82,1,75.1
241010,9,40,46,5635.17,10.34,1,31.4
241010,9,40,54,8395.02,15.42,1,93.7
241010,9,40,54,7444.68,13.67,1,189.6
241010,9,40,48,8224.87,15.11,1,75.9
241010,9,40,49,8021.43,14.73,1,98.3
241010,9,40,34,4998.26,9.17,1,31.8
241010,9,40,31,4998.34,9.18,1,31.8
241010,9,40,45,6743.69,12.38,1,165
241010,9,40,45,8257.01,15.17,1,71
241040,9,40,58,10474.15,19.24,1,107.3
241010,9,40,50,8003.9,14.7,1,18.2
241010,9,40,43,8487.09,15.56,1,2.1
241010,9,40,47,8526.54,15.66,1,19.2
241010,9,40,38,6483.26,11.91,1,57.5
241010,9,40,35,6230.66,11.44,1,31.8
241010,9,40,33,6245.62,11.47,1,31.8
241010,9,40,44,4260.98,7.82,1,29
241005,9,40,54,9268.94,17.02,1,288.9
241005,9,40,32,4476.27,8.2,1,6.3
241005,9,40,39,5011.41,9.2,1,16.7
241005,9,40,48,5037.72,9.25,1,17.3
241040,9,44,59,1445.61,2.65,1,67.9
241040,9,44,32,1589.63,2.91,1,0.6
241040,9,44,28,1295.71,2.37,1,3.4
241040,9,44,20,1742.23,3.19,1,6.5
241005,9,44,33,1763.4,3.23,1,12.7
241040,9,44,37,1906.86,3.49,1,48.9
241005,9,30,51,13113.16,24.09,1,266.5
241005,9,30,49,18325.26,33.67,1,331
241005,9,30,31,9621.9,17.67,1,74.6
241005,9,30,35,9604.91,17.64,1,75.6
241005,9,30,50,18682.36,34.33,1,330.8
241005,9,30,52,12296.33,22.59,1,273.2
241005,9,30,48,15431.34,28.35,1,265.3
241005,9,30,46,9776.57,17.96,1,96.4
241005,9,30,38,9598.06,17.63,1,74.6
241005,9,30,37,9513.19,17.47,1,72.8
241005,9,30,38,15164.11,27.86,1,125.4
241005,9,30,31,14481.92,26.6,1,75.6
241005,9,30,33,8519.83,15.65,1,54.6
241005,9,30,41,10477.67,19.25,1,115.5
241005,9,30,43,13030.38,23.94,1,270.1
241005,9,30,47,12862.35,23.61,1,270.1
241005,9,30,41,10655.97,19.58,1,112.8
241005,9,30,78,18928.64,34.78,1,0
241005,9,30,36,9448.55,17.36,1,70.8
241005,9,30,40,15299.33,28.11,1,126.1
241005,9,30,34,9831.75,18.06,1,96.7
241005,9,44,47,2468.84,4.53,1,29.7
241005,9,4,32,545,1,1,0.9
241040,9,44,25,2919.24,5.36,1,84.9
241040,9,44,39,2557.75,4.69,1,52.8
241040,9,44,26,2311.39,4.24,1,45.4
241010,9,44,29,5793.14,10.63,1,74.9
241005,9,44,27,1809.96,3.32,1,36
241005,9,44,29,2028.57,3.71,1,6.9
241005,9,20,49,2562.03,4.7,1,191.9
241005,9,44,38,5792.92,10.63,1,35.1
241040,9,44,36,11350.39,20.84,1,35.9
241005,9,44,28,1000,1.83,1,2.9
241005,9,44,31,3555.94,6.52,1,2.9
241005,9,30,32,1939.16,3.56,1,20.7
241005,9,20,39,1200,2.2,1,4.9
241040,9,7,61,588.19,1.07,1,62.1
241005,9,22,39,4462.25,8.18,1,130.9
241005,9,44,35,4146.77,7.61,1,77.8
241005,9,44,33,4567.15,8.38,1,106.9
241005,9,44,30,2683.33,4.92,1,21.2
241005,9,44,37,4380.76,8.04,1,72.9
241005,9,44,35,2363.42,4.33,1,20.6
241010,9,8,32,1084.54,1.98,1,18.5
241005,9,44,66,6761.7,12.42,1,168.9
241005,9,4,49,1633.59,2.99,1,7.9
241005,9,10,33,1052,1.92,1,18.9
241005,9,44,49,3382.43,6.21,1,46.9
241040,9,44,55,1567.35,2.87,1,30.9
241005,9,44,36,4285.04,7.87,1,83.5
241005,9,44,34,6883.82,12.64,1,119.3
241040,9,44,40,9007.42,16.54,1,12.9
241005,9,44,29,3157.63,5.79,1,70.3
241005,9,20,39,1202.73,2.2,1,37.9
241005,9,43,27,1954.68,3.58,1,8.8
241010,9,44,31,3763.55,6.91,1,19.7
241005,9,4,38,1499,2.75,1,0.9
241005,9,40,50,3502.87,6.43,1,23.8
241005,9,22,42,4000,7.33,1,6.9
241005,9,22,42,2285.81,4.19,1,164.2
241040,9,40,29,2740.45,5.03,1,28.8
241005,9,40,30,2651.59,4.86,1,33.9
241005,9,20,39,4041.06,7.41,1,22.9
241020,9,40,48,4729.23,8.68,1,35.9
241005,9,25,78,2943.17,5.4,1,32.9
241005,9,7,39,4426.85,8.12,1,119.5
241020,9,20,40,2795.12,5.13,1,50.2
241005,9,40,33,2579.18,4.73,1,35.5
241005,9,20,37,1563.61,2.87,1,35.9
241005,9,20,48,4760.15,8.74,1,177.9
241040,9,10,41,1343.01,2.46,1,10.9
241005,9,20,53,2264.04,4.15,1,8.5
241005,9,44,34,1458.84,2.67,1,34.9
241040,9,44,40,2161.04,3.96,1,11.8
241040,9,44,36,2245.62,4.12,1,35.8
241005,9,20,29,1709.52,3.13,1,12.5
241005,9,22,37,1631.46,2.99,1,58.9
